customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment
CUST02040,1,0,1,0,20,0,1,56.65,1126.95,1,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02041,1,0,1,0,6,1,0,54.98,325.67,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,2
CUST02042,1,0,1,1,0,1,0,28.49,0.0,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02043,1,0,1,1,1,1,0,71.26,100.87,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST02044,0,0,1,0,53,1,1,82.1,4379.11,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
CUST02045,0,0,1,0,1,1,0,62.99,85.93,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02046,0,0,1,0,7,1,1,69.6,504.59,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0
CUST02047,1,0,1,0,4,1,1,70.58,264.64,0,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
CUST02048,1,0,1,0,17,1,0,18.0,297.0,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST02049,1,0,0,0,11,1,0,65.36,703.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02050,0,1,1,0,7,1,1,87.55,633.46,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02051,1,0,0,1,0,1,1,81.24,46.71,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02052,0,0,0,0,16,1,1,89.48,1445.27,0,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,0
CUST02053,0,1,0,0,4,1,1,41.06,197.76,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02054,1,0,0,1,21,1,0,46.58,987.33,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2
CUST02055,1,0,0,0,5,1,1,84.91,430.89,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST02056,0,0,1,0,9,1,0,53.85,473.05,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02057,1,0,0,0,0,1,1,57.99,12.26,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02058,0,1,0,0,10,1,0,74.34,761.66,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02059,1,1,0,1,3,1,1,18.0,75.07,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02060,1,0,0,0,3,1,0,29.06,89.25,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST02061,0,0,1,1,1,1,0,55.7,59.66,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2
CUST02062,1,1,0,0,1,1,1,67.71,66.49,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
CUST02063,0,0,0,0,1,1,1,79.83,68.54,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02064,1,0,1,0,3,1,1,33.76,118.9,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02065,0,1,1,1,17,1,1,22.41,343.06,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02066,0,0,0,0,3,1,0,18.0,20.55,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02067,1,0,0,0,10,1,1,79.07,779.76,1,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0
CUST02068,0,0,0,0,0,1,0,61.8,0.0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02069,1,1,0,0,7,1,1,59.34,437.1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST02070,1,0,1,1,5,1,1,51.97,251.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST02071,1,0,1,0,30,1,1,89.46,2701.34,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
CUST02072,0,0,1,0,14,1,0,46.96,683.54,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
CUST02073,0,0,1,0,4,0,1,73.45,295.03,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST02074,1,0,1,0,11,1,1,79.83,884.67,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,0
CUST02075,1,0,1,0,1,1,1,51.97,76.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2
CUST02076,0,0,0,0,6,1,1,27.47,184.8,1,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02077,1,0,0,0,0,1,1,80.41,0.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
CUST02078,1,1,1,1,3,1,0,27.04,72.88,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02079,0,0,1,1,2,0,1,18.52,47.29,1,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02080,1,1,1,0,10,0,1,62.74,631.71,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST02081,0,0,0,1,5,0,1,71.79,339.1,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
CUST02082,1,0,1,0,11,1,1,67.84,712.09,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST02083,0,0,1,0,5,1,0,63.83,331.37,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0
CUST02084,1,0,0,0,0,1,0,80.39,0.0,1,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0
CUST02085,1,1,0,0,10,0,0,18.0,177.31,1,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02086,0,0,1,0,14,1,0,57.1,802.29,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST02087,1,0,1,1,18,1,1,78.04,1401.46,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST02088,0,0,1,0,6,1,0,23.45,122.06,1,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02089,1,0,0,1,11,1,1,63.53,697.18,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02090,0,0,0,0,11,1,0,53.35,575.96,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST02091,0,0,1,0,1,0,1,81.31,114.43,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
CUST02092,0,0,0,0,1,1,1,55.1,59.37,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2
CUST02093,0,0,1,0,0,1,1,48.95,51.33,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2
CUST02094,1,0,1,0,3,1,1,50.79,126.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,2
CUST02095,1,0,1,0,5,1,1,52.85,258.23,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2
CUST02096,0,0,0,0,49,1,1,82.65,4043.76,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1
CUST02097,0,0,1,0,4,1,0,71.8,271.66,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02098,0,0,1,0,10,1,0,71.23,705.28,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,0
CUST02099,1,0,1,0,9,1,1,54.5,480.9,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST02100,1,0,1,1,1,1,1,66.0,46.43,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST02101,1,0,0,1,0,1,0,64.08,35.89,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST02102,1,1,1,1,6,1,1,60.9,363.73,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST02103,0,0,1,1,9,1,1,88.04,810.9,1,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02104,0,0,0,0,50,1,0,81.42,4090.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1
CUST02105,0,1,0,0,3,1,1,33.09,127.83,0,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,2
CUST02106,1,1,0,0,18,1,1,78.15,1387.05,1,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0
CUST02107,1,0,0,0,3,1,0,48.98,172.27,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
CUST02108,1,1,1,0,9,1,0,57.25,513.77,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02109,0,0,0,0,7,1,1,18.0,166.71,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02110,0,0,0,0,0,1,0,88.31,10.5,1,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST02111,1,0,1,0,0,1,1,90.08,0.0,1,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0
CUST02112,0,0,0,0,0,0,1,54.12,25.16,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,2
CUST02113,1,0,1,0,3,1,1,47.03,164.28,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02114,1,0,0,0,10,1,1,58.2,556.16,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0
CUST02115,0,0,0,0,1,1,1,32.38,47.28,1,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02116,1,0,0,1,7,0,1,49.07,375.56,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
CUST02117,0,1,0,0,2,1,0,85.4,180.38,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST02118,1,0,0,0,12,1,1,93.81,1106.24,0,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,0
CUST02119,0,1,1,0,12,1,1,77.24,947.09,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02120,0,1,1,0,11,1,1,64.09,718.3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02121,0,0,1,0,5,1,0,74.84,369.59,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02122,1,0,1,0,2,1,1,42.59,75.98,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02123,1,0,0,0,13,1,0,18.0,247.22,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02124,0,1,1,0,1,1,1,48.12,29.91,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
CUST02125,0,0,1,0,2,1,1,55.26,114.56,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02126,1,0,0,0,1,1,0,55.93,79.9,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2
CUST02127,1,0,0,1,8,1,0,20.44,193.92,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02128,1,0,1,0,9,1,1,50.05,439.94,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
CUST02129,0,0,1,1,8,1,1,80.68,613.71,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02130,1,0,1,0,4,1,0,64.25,242.86,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST02131,1,0,0,0,0,1,1,69.37,16.33,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST02132,0,0,1,1,19,1,0,76.03,1429.75,0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
CUST02133,1,1,0,0,5,1,1,65.36,348.45,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST02134,1,0,1,0,4,1,1,101.71,391.98,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST02135,1,1,1,1,7,1,1,67.29,459.88,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02136,0,0,0,1,1,1,1,32.66,29.2,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02137,0,0,1,0,1,1,0,47.88,66.77,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
CUST02138,0,0,1,0,4,1,0,87.2,317.13,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02139,0,0,1,0,2,1,1,18.35,42.3,1,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST02140,0,1,0,0,2,1,1,77.46,160.16,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST02141,0,0,0,0,17,1,1,68.13,1138.38,0,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0
CUST02142,0,1,1,0,6,1,0,76.79,467.86,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02143,1,0,1,0,5,0,1,18.0,86.4,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02144,1,0,1,0,9,1,1,89.5,782.88,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,0
CUST02145,0,0,0,0,24,1,1,18.0,430.52,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST02146,1,0,0,0,0,1,1,73.91,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02147,1,0,0,0,14,1,0,55.66,766.43,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0
CUST02148,0,1,0,0,7,1,1,60.11,438.37,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0
CUST02149,1,0,1,0,1,1,1,54.74,48.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
CUST02150,1,0,1,1,2,1,1,54.81,126.81,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
CUST02151,1,0,1,0,5,1,1,33.59,164.81,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02152,1,0,1,0,9,1,1,89.95,790.3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST02153,1,1,1,0,2,1,1,67.97,145.54,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02154,0,0,0,0,6,1,0,81.08,497.68,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02155,0,0,0,0,9,1,0,91.59,799.7,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST02156,0,0,0,0,4,1,0,59.36,260.15,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02157,1,0,1,0,15,1,0,34.32,545.22,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02158,0,0,0,1,16,0,1,89.71,1447.89,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,0
CUST02159,1,0,0,0,5,1,1,72.37,363.4,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST02160,1,0,0,0,28,0,0,23.57,700.19,1,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02161,1,0,1,0,0,1,1,82.61,10.78,0,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST02162,1,0,1,0,0,1,0,24.61,3.94,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02163,0,0,1,0,3,1,0,34.92,138.76,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST02164,0,0,1,1,7,1,0,60.36,454.57,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0
CUST02165,1,0,0,0,7,1,0,59.55,388.07,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02166,0,0,1,1,5,1,1,19.8,88.92,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02167,1,0,1,0,1,1,1,87.27,98.98,0,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,0
CUST02168,0,0,0,0,1,1,1,53.99,78.54,0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,2
CUST02169,0,0,0,0,15,1,0,92.07,1357.74,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,0
CUST02170,1,0,1,0,16,1,1,78.08,1267.44,0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,0
CUST02171,0,1,0,0,8,1,1,83.87,662.87,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02172,1,0,1,1,8,1,0,27.83,236.99,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02173,0,0,1,0,7,1,1,18.54,118.44,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02174,1,0,1,1,1,1,1,18.0,0.0,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02175,1,1,0,1,4,0,1,51.39,170.14,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02176,0,0,0,1,9,1,0,84.12,734.56,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST02177,0,1,1,0,6,1,0,62.98,366.05,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02178,1,0,0,0,0,1,0,70.27,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST02179,0,0,1,0,24,0,1,18.0,421.65,0,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02180,0,0,0,0,14,1,0,79.65,1114.15,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02181,1,0,1,1,2,1,1,18.3,26.67,0,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02182,1,1,1,0,7,1,1,55.16,386.03,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST02183,0,0,0,1,20,1,1,26.45,547.61,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02184,1,0,0,0,0,1,1,58.92,0.0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0
CUST02185,1,0,1,1,5,1,1,50.73,264.47,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2
CUST02186,1,0,1,0,4,1,0,87.12,362.77,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02187,0,0,1,0,4,1,1,80.29,318.0,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0
CUST02188,0,0,1,0,14,1,0,77.81,1053.52,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0
CUST02189,1,1,0,0,3,0,0,20.81,67.48,0,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02190,0,0,0,0,0,1,1,94.22,0.0,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,0
CUST02191,1,0,1,1,0,1,0,60.75,17.25,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02192,0,0,1,0,0,1,0,52.1,27.31,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
CUST02193,1,0,0,0,4,1,1,84.57,333.13,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST02194,1,0,1,1,10,1,1,77.69,780.18,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST02195,0,1,0,0,1,1,0,77.33,90.69,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02196,1,0,1,1,8,1,1,54.62,420.7,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,2
CUST02197,0,0,0,0,9,1,1,85.52,769.86,0,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,0
CUST02198,0,0,0,1,2,1,1,63.4,95.85,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
CUST02199,1,1,0,0,7,1,1,71.12,518.73,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02200,1,0,0,0,9,1,0,82.02,771.9,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
CUST02201,0,0,1,1,5,1,0,62.45,314.25,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
CUST02202,1,0,0,0,3,0,1,18.0,38.96,1,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02203,1,0,0,0,7,1,0,75.52,533.87,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
CUST02204,1,0,1,0,30,1,1,72.83,2159.4,0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
CUST02205,1,0,1,0,4,1,1,82.09,319.64,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST02206,1,0,1,0,3,1,1,21.81,57.07,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02207,0,0,1,0,4,1,0,98.0,381.57,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,0
CUST02208,0,0,1,1,0,1,0,84.99,4.38,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02209,1,0,0,1,6,1,1,61.04,374.92,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST02210,1,0,1,0,3,0,1,64.49,193.76,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST02211,1,0,0,1,1,1,1,53.92,71.94,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2
CUST02212,0,0,1,0,5,1,0,26.66,141.11,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02213,1,0,1,0,0,1,0,83.02,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02214,0,0,0,0,4,1,1,30.65,120.44,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02215,0,0,0,1,0,1,1,61.06,0.0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
CUST02216,0,0,1,0,0,1,1,75.63,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST02217,1,1,1,0,13,1,0,35.29,468.96,0,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02218,0,0,1,1,19,1,0,67.44,1238.73,0,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST02219,1,1,0,0,1,1,0,80.7,81.34,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST02220,0,0,0,0,6,1,0,27.5,171.19,0,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,2
CUST02221,1,0,1,1,2,1,1,26.55,65.08,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02222,0,0,0,0,5,1,0,23.38,139.07,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02223,1,0,0,1,4,1,0,23.95,92.99,1,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02224,0,0,1,0,2,1,1,78.31,173.26,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,0
CUST02225,1,0,0,0,9,1,0,46.57,431.34,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02226,1,1,0,0,1,1,0,92.09,97.37,1,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,0
CUST02227,1,1,1,0,0,1,0,28.57,0.0,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02228,1,0,1,0,11,1,0,81.51,918.42,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02229,0,0,1,0,8,1,1,51.04,410.25,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2
CUST02230,0,0,1,0,5,1,0,73.24,361.16,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,0
CUST02231,1,0,0,1,5,1,1,89.33,423.51,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02232,0,0,1,1,5,1,1,54.39,223.07,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2
CUST02233,1,1,0,0,4,1,1,66.21,302.89,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST02234,1,0,0,0,3,0,1,87.96,270.02,1,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST02235,0,0,0,1,5,1,1,86.92,412.46,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST02236,1,0,0,1,6,1,1,52.02,286.91,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02237,1,0,1,0,9,1,1,61.16,544.87,0,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST02238,0,0,1,0,9,1,1,76.43,704.03,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02239,1,0,0,0,3,0,0,82.23,259.31,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST02240,1,0,1,0,4,1,0,53.95,229.44,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2
CUST02241,1,0,1,0,3,1,1,54.42,145.51,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2
CUST02242,1,0,0,0,6,1,0,52.37,310.64,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST02243,0,1,0,0,4,1,1,89.97,362.42,1,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST02244,0,0,1,1,17,1,1,24.05,407.72,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST02245,0,0,0,0,9,1,1,81.12,741.0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST02246,1,0,0,0,18,1,0,24.73,476.61,1,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02247,1,0,1,0,9,1,1,74.25,672.46,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02248,0,0,1,1,28,1,1,74.56,2075.98,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,0
CUST02249,1,0,0,0,8,1,0,54.3,405.34,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
CUST02250,1,0,1,1,26,1,1,75.02,1954.04,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02251,1,0,1,1,1,1,1,76.97,63.78,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST02252,1,0,0,0,0,1,1,81.88,8.57,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02253,0,0,0,0,6,1,1,71.96,439.05,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02254,0,1,1,0,32,1,1,51.03,1664.23,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3
CUST02255,0,1,1,0,4,1,0,56.29,229.44,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0
CUST02256,1,0,1,0,1,0,1,29.4,38.51,1,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02257,0,0,0,0,5,1,1,44.26,208.19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
CUST02258,0,0,1,0,8,1,0,45.64,336.48,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
CUST02259,1,1,0,1,3,0,1,20.93,84.28,0,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02260,1,0,0,0,10,1,0,79.75,821.63,1,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0
